survey,country,publishedposts,num_posts,platforms,Plan Level,Products,Products_bins,country,publishedposts,num_posts,platforms,Products,Products_bins
2021-04-02,US,7,0-100,SHOPIFY,Pro,978,100-1k,US,7,0-100,SHOPIFY,978,100-1k
2021-04-02,GB,0,0-100,SHOPIFY,Pro,44,0-100,GB,0,0-100,SHOPIFY,44,0-100
2021-04-02,US,310,100-1k,SHOPIFY,Pro,249,100-1k,US,310,100-1k,SHOPIFY,249,100-1k
2021-04-02,US,1330,1-10k,SHOPIFY,Pro,746,100-1k,US,1330,1-10k,SHOPIFY,746,100-1k
2021-04-02,US,444,100-1k,SHOPIFY,Pro,583,100-1k,US,444,100-1k,SHOPIFY,583,100-1k
2021-04-02,NULL,0,0-100,SHOPIFY,Pro,5893,1-10k,NULL,0,0-100,SHOPIFY,5893,1-10k
2021-04-02,US,1870,1-10k,SHOPIFY,SuperPro,247,100-1k,US,1870,1-10k,SHOPIFY,247,100-1k
2021-04-01,FR,31,0-100,SHOPIFY,SuperPro,0,0-100,FR,31,0-100,SHOPIFY,0,0-100
2021-04-01,US,1,0-100,SHOPIFY,Pro,12,0-100,US,1,0-100,SHOPIFY,12,0-100
2021-04-01,CA,733,100-1k,SHOPIFY,SuperPro,194,100-1k,CA,733,100-1k,SHOPIFY,194,100-1k
2021-04-01,IT,236,100-1k,SHOPIFY,SuperPro,3868,1-10k,IT,236,100-1k,SHOPIFY,3868,1-10k
2021-04-01,BR,400,100-1k,SHOPIFY,SuperPro,3885,1-10k,BR,400,100-1k,SHOPIFY,3885,1-10k
2021-04-01,US,34,0-100,SHOPIFY,Pro,17,0-100,US,34,0-100,SHOPIFY,17,0-100
2021-04-01,US,0,0-100,SHOPIFY,Pro,1077,1-10k,US,0,0-100,SHOPIFY,1077,1-10k
2021-04-01,US,30,0-100,SHOPIFY,Pro,198,100-1k,US,30,0-100,SHOPIFY,198,100-1k
2021-04-01,GB,0,0-100,SHOPIFY,Pro,0,0-100,GB,0,0-100,SHOPIFY,0,0-100
2021-04-01,US,0,0-100,SHOPIFY,Free,19,0-100,US,0,0-100,SHOPIFY,19,0-100
2021-04-01,ES,84,0-100,SHOPIFY,Pro,113,100-1k,ES,84,0-100,SHOPIFY,113,100-1k
2021-04-01,419,0,0-100,SHOPIFY,Pro,34,0-100,419,0,0-100,SHOPIFY,34,0-100
2021-04-01,GB,0,0-100,SHOPIFY,Free,614,100-1k,GB,0,0-100,SHOPIFY,614,100-1k
2021-04-01,TR,2,0-100,SHOPIFY,Free,6,0-100,TR,2,0-100,SHOPIFY,6,0-100
2021-04-01,US,0,0-100,SHOPIFY,Free,182,100-1k,US,0,0-100,SHOPIFY,182,100-1k
2021-04-01,US,0,0-100,SHOPIFY,Free,14,0-100,US,0,0-100,SHOPIFY,14,0-100
2021-04-01,GB,0,0-100,SHOPIFY,Free,85,0-100,GB,0,0-100,SHOPIFY,85,0-100
2021-04-01,NULL,0,0-100,SHOPIFY,Free,5,0-100,NULL,0,0-100,SHOPIFY,5,0-100
2021-04-01,US,3,0-100,SHOPIFY,Free,43,0-100,US,3,0-100,SHOPIFY,43,0-100
2021-04-01,GB,1637,1-10k,SHOPIFY,Pro,221,100-1k,GB,1637,1-10k,SHOPIFY,221,100-1k
2021-04-01,US,0,0-100,SHOPIFY,Pro,586,100-1k,US,0,0-100,SHOPIFY,586,100-1k
2021-04-01,US,427,100-1k,SHOPIFY,Pro,11283,10-30k,US,427,100-1k,SHOPIFY,11283,10-30k
2021-04-01,GB,32,0-100,SHOPIFY,Pro,193,100-1k,GB,32,0-100,SHOPIFY,193,100-1k
2021-04-01,US,0,0-100,SHOPIFY,Pro,34,0-100,US,0,0-100,SHOPIFY,34,0-100
2021-04-01,US,18,0-100,SHOPIFY,Free,418,100-1k,US,18,0-100,SHOPIFY,418,100-1k
2021-03-31,US,109,100-1k,SHOPIFY,Pro,2441,1-10k,US,109,100-1k,SHOPIFY,2441,1-10k
2021-03-31,US,1,0-100,SHOPIFY,Pro,115,100-1k,US,1,0-100,SHOPIFY,115,100-1k
2021-03-31,US,0,0-100,SHOPIFY,Free,1405,1-10k,US,0,0-100,SHOPIFY,1405,1-10k
2021-03-31,US,0,0-100,SHOPIFY,Free,21,0-100,US,0,0-100,SHOPIFY,21,0-100
2021-03-31,US,0,0-100,SHOPIFY,Free,2,0-100,US,0,0-100,SHOPIFY,2,0-100
2021-03-31,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-03-31,US,80,0-100,SHOPIFY,Pro,203,100-1k,US,80,0-100,SHOPIFY,203,100-1k
2021-03-31,GB,0,0-100,SHOPIFY,Pro,694,100-1k,GB,0,0-100,SHOPIFY,694,100-1k
2021-03-31,US,0,0-100,SHOPIFY,Free,3075,1-10k,US,0,0-100,SHOPIFY,3075,1-10k
2021-03-31,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-03-31,GB,5,0-100,SHOPIFY,Pro,85,0-100,GB,5,0-100,SHOPIFY,85,0-100
2021-03-31,US,0,0-100,SHOPIFY,Pro,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-03-31,US,1010,1-10k,SHOPIFY,Pro,175,100-1k,US,1010,1-10k,SHOPIFY,175,100-1k
2021-03-31,US,162,100-1k,SHOPIFY,Pro,238,100-1k,US,162,100-1k,SHOPIFY,238,100-1k
2021-03-31,US,2,0-100,SHOPIFY,Free,55,0-100,US,2,0-100,SHOPIFY,55,0-100
2021-03-31,US,0,0-100,SHOPIFY,Free,151,100-1k,US,0,0-100,SHOPIFY,151,100-1k
2021-03-31,US,190,100-1k,SHOPIFY,Pro,44,0-100,US,190,100-1k,SHOPIFY,44,0-100
2021-03-31,US,1,0-100,SHOPIFY,Pro,13,0-100,US,1,0-100,SHOPIFY,13,0-100
2021-03-31,US,0,0-100,SHOPIFY,Free,36,0-100,US,0,0-100,SHOPIFY,36,0-100
2021-03-31,US,6,0-100,SHOPIFY,Pro,20,0-100,US,6,0-100,SHOPIFY,20,0-100
2021-03-30,US,0,0-100,SHOPIFY,Pro,39,0-100,US,0,0-100,SHOPIFY,39,0-100
2021-03-30,US,0,0-100,SHOPIFY,Free,196,100-1k,US,0,0-100,SHOPIFY,196,100-1k
2021-03-30,US,1,0-100,SHOPIFY,Free,27,0-100,US,1,0-100,SHOPIFY,27,0-100
2021-03-30,GB,0,0-100,BIGCOMMERCE,Free,0,0-100,GB,0,0-100,BIGCOMMERCE,0,0-100
2021-03-30,GB,0,0-100,SHOPIFY,Free,57,0-100,GB,0,0-100,SHOPIFY,57,0-100
2021-03-30,US,1306,1-10k,SHOPIFY,Pro,106,100-1k,US,1306,1-10k,SHOPIFY,106,100-1k
2021-03-30,US,0,0-100,SHOPIFY,Pro,799,100-1k,US,0,0-100,SHOPIFY,799,100-1k
2021-03-30,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-03-30,BR,0,0-100,SHOPIFY,Free,0,0-100,BR,0,0-100,SHOPIFY,0,0-100
2021-03-30,CA,0,0-100,SHOPIFY,Free,0,0-100,CA,0,0-100,SHOPIFY,0,0-100
2021-03-30,US,0,0-100,SHOPIFY,Free,7,0-100,US,0,0-100,SHOPIFY,7,0-100
2021-03-30,GB,0,0-100,SHOPIFY,Free,15,0-100,GB,0,0-100,SHOPIFY,15,0-100
2021-03-30,US,1,0-100,SHOPIFY,Free,43,0-100,US,1,0-100,SHOPIFY,43,0-100
2021-03-30,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-03-30,RU,0,0-100,SHOPIFY,Free,487,100-1k,RU,0,0-100,SHOPIFY,487,100-1k
2021-03-30,GB,0,0-100,SHOPIFY,Free,46,0-100,GB,0,0-100,SHOPIFY,46,0-100
2021-03-30,IT,0,0-100,SHOPIFY,Free,40,0-100,IT,0,0-100,SHOPIFY,40,0-100
2021-03-30,IL,0,0-100,SHOPIFY,Free,0,0-100,IL,0,0-100,SHOPIFY,0,0-100
2021-03-30,GB,0,0-100,SHOPIFY,Free,737,100-1k,GB,0,0-100,SHOPIFY,737,100-1k
2021-03-30,CH,0,0-100,SHOPIFY,Free,84,0-100,CH,0,0-100,SHOPIFY,84,0-100
2021-03-30,GB,1,0-100,SHOPIFY,Free,65,0-100,GB,1,0-100,SHOPIFY,65,0-100
2021-03-30,FR,0,0-100,SHOPIFY,Free,12,0-100,FR,0,0-100,SHOPIFY,12,0-100
2021-03-30,US,0,0-100,SHOPIFY,Free,169,100-1k,US,0,0-100,SHOPIFY,169,100-1k
2021-03-30,SG,6,0-100,SHOPIFY,Free,88,0-100,SG,6,0-100,SHOPIFY,88,0-100
2021-03-30,NULL,0,0-100,SHOPIFY,Free,16,0-100,NULL,0,0-100,SHOPIFY,16,0-100
2021-03-30,US,0,0-100,SHOPIFY,Free,93,0-100,US,0,0-100,SHOPIFY,93,0-100
2021-03-30,CA,1185,1-10k,SHOPIFY,SuperPro,287,100-1k,CA,1185,1-10k,SHOPIFY,287,100-1k
2021-03-30,BR,0,0-100,SHOPIFY,SuperPro,2,0-100,BR,0,0-100,SHOPIFY,2,0-100
2021-03-30,419,0,0-100,SHOPIFY,Free,651,100-1k,419,0,0-100,SHOPIFY,651,100-1k
2021-03-30,FR,0,0-100,SHOPIFY,Free,0,0-100,FR,0,0-100,SHOPIFY,0,0-100
2021-03-29,US,180,100-1k,SHOPIFY,Pro,473,100-1k,US,180,100-1k,SHOPIFY,473,100-1k
2021-03-29,AU,0,0-100,SHOPIFY,Pro,7,0-100,AU,0,0-100,SHOPIFY,7,0-100
2021-03-29,419,27,0-100,SHOPIFY,Free,45,0-100,419,27,0-100,SHOPIFY,45,0-100
2021-03-29,IT,186,100-1k,SHOPIFY,Pro,129,100-1k,IT,186,100-1k,SHOPIFY,129,100-1k
2021-03-29,US,292,100-1k,SHOPIFY,Pro,36,0-100,US,292,100-1k,SHOPIFY,36,0-100
2021-03-29,US,0,0-100,SHOPIFY,Pro,1,0-100,US,0,0-100,SHOPIFY,1,0-100
2021-03-29,US,100,0-100,SHOPIFY,Free,2142,1-10k,US,100,0-100,SHOPIFY,2142,1-10k
2021-03-29,US,710,100-1k,SHOPIFY,Pro,884,100-1k,US,710,100-1k,SHOPIFY,884,100-1k
2021-03-29,US,42,0-100,SHOPIFY,Pro,135,100-1k,US,42,0-100,SHOPIFY,135,100-1k
2021-03-29,GB,0,0-100,SHOPIFY,Pro,294,100-1k,GB,0,0-100,SHOPIFY,294,100-1k
2021-03-29,US,5083,1-10k,SHOPIFY,SuperPro,124,100-1k,US,5083,1-10k,SHOPIFY,124,100-1k
2021-03-29,GB,344,100-1k,SHOPIFY,SuperPro,404,100-1k,GB,344,100-1k,SHOPIFY,404,100-1k
2021-03-29,GB,0,0-100,SHOPIFY,Pro,2,0-100,GB,0,0-100,SHOPIFY,2,0-100
2021-03-29,DE,0,0-100,SHOPIFY,Free,2857,1-10k,DE,0,0-100,SHOPIFY,2857,1-10k
2021-03-29,GB,1109,1-10k,SHOPIFY,Pro,146,100-1k,GB,1109,1-10k,SHOPIFY,146,100-1k
2021-03-29,NULL,323,100-1k,SHOPIFY,Pro,58,0-100,NULL,323,100-1k,SHOPIFY,58,0-100
2021-03-29,US,1,0-100,SHOPIFY,Pro,535,100-1k,US,1,0-100,SHOPIFY,535,100-1k
2021-03-29,US,0,0-100,SHOPIFY,Free,4,0-100,US,0,0-100,SHOPIFY,4,0-100
2021-03-29,US,0,0-100,SHOPIFY,Free,65,0-100,US,0,0-100,SHOPIFY,65,0-100
2021-03-29,GB,0,0-100,SHOPIFY,Free,19,0-100,GB,0,0-100,SHOPIFY,19,0-100
2021-03-29,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-03-29,CN,60,0-100,SHOPIFY,Pro,731,100-1k,CN,60,0-100,SHOPIFY,731,100-1k
2021-03-28,US,602,100-1k,SHOPIFY,SuperPro,1436,1-10k,US,602,100-1k,SHOPIFY,1436,1-10k
2021-03-28,US,0,0-100,SHOPIFY,SuperPro,65,0-100,US,0,0-100,SHOPIFY,65,0-100
2021-03-28,DE,0,0-100,SHOPIFY,Free,18,0-100,DE,0,0-100,SHOPIFY,18,0-100
2021-03-28,US,5,0-100,SHOPIFY,Free,117,100-1k,US,5,0-100,SHOPIFY,117,100-1k
2021-03-28,GB,0,0-100,SHOPIFY,Free,4,0-100,GB,0,0-100,SHOPIFY,4,0-100
2021-03-28,US,162,100-1k,SHOPIFY,Free,129,100-1k,US,162,100-1k,SHOPIFY,129,100-1k
2021-03-28,BR,6,0-100,SHOPIFY,Free,25,0-100,BR,6,0-100,SHOPIFY,25,0-100
2021-03-28,US,1,0-100,SHOPIFY,Free,32,0-100,US,1,0-100,SHOPIFY,32,0-100
2021-03-28,US,27,0-100,SHOPIFY,Pro,24,0-100,US,27,0-100,SHOPIFY,24,0-100
2021-03-28,US,28,0-100,SHOPIFY,Pro,0,0-100,US,28,0-100,SHOPIFY,0,0-100
2021-03-28,US,0,0-100,SHOPIFY,Pro,87,0-100,US,0,0-100,SHOPIFY,87,0-100
2021-03-28,ES,0,0-100,SHOPIFY,Free,2,0-100,ES,0,0-100,SHOPIFY,2,0-100
2021-03-28,US,9,0-100,SHOPIFY,Free,135,100-1k,US,9,0-100,SHOPIFY,135,100-1k
2021-03-28,US,0,0-100,SHOPIFY,Free,16,0-100,US,0,0-100,SHOPIFY,16,0-100
2021-03-28,US,0,0-100,SHOPIFY,Free,23,0-100,US,0,0-100,SHOPIFY,23,0-100
2021-03-28,NULL,2,0-100,SHOPIFY,Free,226,100-1k,NULL,2,0-100,SHOPIFY,226,100-1k
2021-03-28,NULL,0,0-100,SHOPIFY,Free,10,0-100,NULL,0,0-100,SHOPIFY,10,0-100
2021-03-28,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-03-28,US,0,0-100,SHOPIFY,Free,16,0-100,US,0,0-100,SHOPIFY,16,0-100
2021-03-28,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-03-28,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-03-28,US,0,0-100,SHOPIFY,Free,1,0-100,US,0,0-100,SHOPIFY,1,0-100
2021-03-28,US,3,0-100,SHOPIFY,Pro,42,0-100,US,3,0-100,SHOPIFY,42,0-100
2021-03-28,US,9,0-100,SHOPIFY,Pro,1,0-100,US,9,0-100,SHOPIFY,1,0-100
2021-03-28,US,6,0-100,SHOPIFY,Pro,31,0-100,US,6,0-100,SHOPIFY,31,0-100
2021-03-28,US,168,100-1k,SHOPIFY,Pro,115,100-1k,US,168,100-1k,SHOPIFY,115,100-1k
2021-03-28,NULL,1901,1-10k,SHOPIFY,Pro,4726,1-10k,NULL,1901,1-10k,SHOPIFY,4726,1-10k
2021-03-28,CA,0,0-100,SHOPIFY,Pro,0,0-100,CA,0,0-100,SHOPIFY,0,0-100
2021-03-28,US,0,0-100,SHOPIFY,Free,34,0-100,US,0,0-100,SHOPIFY,34,0-100
2021-03-28,FR,0,0-100,SHOPIFY,Free,1,0-100,FR,0,0-100,SHOPIFY,1,0-100
2021-03-28,GR,5,0-100,SHOPIFY,Pro,32,0-100,GR,5,0-100,SHOPIFY,32,0-100
2021-03-28,FR,0,0-100,SHOPIFY,Pro,1,0-100,FR,0,0-100,SHOPIFY,1,0-100
2021-03-28,GB,16,0-100,SHOPIFY,Free,107,100-1k,GB,16,0-100,SHOPIFY,107,100-1k
2021-03-28,US,0,0-100,SHOPIFY,Free,174,100-1k,US,0,0-100,SHOPIFY,174,100-1k
2021-03-28,US,2,0-100,SHOPIFY,Pro,170,100-1k,US,2,0-100,SHOPIFY,170,100-1k
2021-03-28,GB,1434,1-10k,SHOPIFY,Pro,142,100-1k,GB,1434,1-10k,SHOPIFY,142,100-1k
2021-03-28,NULL,0,0-100,SHOPIFY,Pro,0,0-100,NULL,0,0-100,SHOPIFY,0,0-100
2021-03-28,NULL,263,100-1k,SHOPIFY,Pro,95,0-100,NULL,263,100-1k,SHOPIFY,95,0-100
2021-03-28,GB,1352,1-10k,SHOPIFY,Pro,165,100-1k,GB,1352,1-10k,SHOPIFY,165,100-1k
2021-03-28,GB,0,0-100,SHOPIFY,Pro,0,0-100,GB,0,0-100,SHOPIFY,0,0-100
2021-03-28,US,384,100-1k,SHOPIFY,Pro,220,100-1k,US,384,100-1k,SHOPIFY,220,100-1k
2021-03-28,GB,0,0-100,SHOPIFY,Pro,57,0-100,GB,0,0-100,SHOPIFY,57,0-100
2021-03-28,GB,0,0-100,SHOPIFY,Free,85,0-100,GB,0,0-100,SHOPIFY,85,0-100
2021-03-28,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-03-28,US,168,100-1k,SHOPIFY,Pro,165,100-1k,US,168,100-1k,SHOPIFY,165,100-1k
2021-03-28,IT,0,0-100,SHOPIFY,Pro,0,0-100,IT,0,0-100,SHOPIFY,0,0-100
2021-03-28,US,0,0-100,SHOPIFY,Pro,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-03-28,US,0,0-100,SHOPIFY,Pro,9,0-100,US,0,0-100,SHOPIFY,9,0-100
2021-03-28,US,0,0-100,SHOPIFY,Free,97,0-100,US,0,0-100,SHOPIFY,97,0-100
2021-03-28,US,0,0-100,SHOPIFY,Free,68,0-100,US,0,0-100,SHOPIFY,68,0-100
2021-03-28,US,484,100-1k,SHOPIFY,Pro,32,0-100,US,484,100-1k,SHOPIFY,32,0-100
2021-03-28,NULL,330,100-1k,SHOPIFY,Pro,9700,1-10k,NULL,330,100-1k,SHOPIFY,9700,1-10k
2021-03-28,US,85,0-100,SHOPIFY,Pro,100,0-100,US,85,0-100,SHOPIFY,100,0-100
2021-03-27,US,445,100-1k,SHOPIFY,Pro,31,0-100,US,445,100-1k,SHOPIFY,31,0-100
2021-03-27,US,1,0-100,SHOPIFY,Pro,190,100-1k,US,1,0-100,SHOPIFY,190,100-1k
2021-03-27,US,0,0-100,SHOPIFY,Free,423,100-1k,US,0,0-100,SHOPIFY,423,100-1k
2021-03-27,NL,0,0-100,SHOPIFY,Free,2,0-100,NL,0,0-100,SHOPIFY,2,0-100
2021-03-27,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-03-27,NZ,676,100-1k,SHOPIFY,Pro,2875,1-10k,NZ,676,100-1k,SHOPIFY,2875,1-10k
2021-03-27,DE,0,0-100,SHOPIFY,Pro,3,0-100,DE,0,0-100,SHOPIFY,3,0-100
2021-03-27,GB,3,0-100,SHOPIFY,Free,44,0-100,GB,3,0-100,SHOPIFY,44,0-100
2021-03-27,FR,0,0-100,SHOPIFY,Free,0,0-100,FR,0,0-100,SHOPIFY,0,0-100
2021-03-27,GB,155,100-1k,SHOPIFY,Free,768,100-1k,GB,155,100-1k,SHOPIFY,768,100-1k
2021-03-27,US,0,0-100,SHOPIFY,Free,1,0-100,US,0,0-100,SHOPIFY,1,0-100
2021-03-27,US,0,0-100,SHOPIFY,Free,54,0-100,US,0,0-100,SHOPIFY,54,0-100
2021-03-27,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-03-27,NULL,13,0-100,SHOPIFY,Pro,387,100-1k,NULL,13,0-100,SHOPIFY,387,100-1k
2021-03-27,SE,0,0-100,SHOPIFY,Pro,5368,1-10k,SE,0,0-100,SHOPIFY,5368,1-10k
2021-03-27,GB,0,0-100,SHOPIFY,Free,21,0-100,GB,0,0-100,SHOPIFY,21,0-100
2021-03-27,US,3,0-100,SHOPIFY,Free,844,100-1k,US,3,0-100,SHOPIFY,844,100-1k
2021-03-27,AZ,1048,1-10k,SHOPIFY,Pro,180,100-1k,AZ,1048,1-10k,SHOPIFY,180,100-1k
2021-03-27,US,11,0-100,SHOPIFY,Pro,291,100-1k,US,11,0-100,SHOPIFY,291,100-1k
2021-03-27,US,56,0-100,SHOPIFY,Pro,1067,1-10k,US,56,0-100,SHOPIFY,1067,1-10k
2021-03-27,US,0,0-100,SHOPIFY,Pro,3,0-100,US,0,0-100,SHOPIFY,3,0-100
2021-03-27,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-03-27,GB,2071,1-10k,SHOPIFY,SuperPro,18648,10-30k,GB,2071,1-10k,SHOPIFY,18648,10-30k
2021-03-27,GB,325,100-1k,SHOPIFY,SuperPro,491,100-1k,GB,325,100-1k,SHOPIFY,491,100-1k
2021-03-27,TR,0,0-100,SHOPIFY,Pro,0,0-100,TR,0,0-100,SHOPIFY,0,0-100
2021-03-27,GB,0,0-100,SHOPIFY,Free,795,100-1k,GB,0,0-100,SHOPIFY,795,100-1k
2021-03-27,NULL,0,0-100,SHOPIFY,Free,37,0-100,NULL,0,0-100,SHOPIFY,37,0-100
2021-03-27,US,0,0-100,SHOPIFY,Free,297,100-1k,US,0,0-100,SHOPIFY,297,100-1k
2021-03-27,FR,11,0-100,SHOPIFY,Pro,1,0-100,FR,11,0-100,SHOPIFY,1,0-100
2021-03-27,US,540,100-1k,SHOPIFY,Pro,172,100-1k,US,540,100-1k,SHOPIFY,172,100-1k
2021-03-26,CA,0,0-100,SHOPIFY,Pro,11,0-100,CA,0,0-100,SHOPIFY,11,0-100
2021-03-26,US,5,0-100,SHOPIFY,Pro,25,0-100,US,5,0-100,SHOPIFY,25,0-100
2021-03-26,US,0,0-100,SHOPIFY,Pro,1053,1-10k,US,0,0-100,SHOPIFY,1053,1-10k
2021-03-26,GB,44,0-100,SHOPIFY,Free,50,0-100,GB,44,0-100,SHOPIFY,50,0-100
2021-03-26,GR,1707,1-10k,SHOPIFY,Pro,280,100-1k,GR,1707,1-10k,SHOPIFY,280,100-1k
2021-03-26,US,0,0-100,SHOPIFY,Pro,115,100-1k,US,0,0-100,SHOPIFY,115,100-1k
2021-03-26,US,731,100-1k,SHOPIFY,Pro,110,100-1k,US,731,100-1k,SHOPIFY,110,100-1k
2021-03-26,US,1235,1-10k,SHOPIFY,Pro,100,0-100,US,1235,1-10k,SHOPIFY,100,0-100
2021-03-26,US,0,0-100,SHOPIFY,Pro,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-03-26,US,182,100-1k,SHOPIFY,Pro,35,0-100,US,182,100-1k,SHOPIFY,35,0-100
2021-03-26,BR,0,0-100,SHOPIFY,Pro,82,0-100,BR,0,0-100,SHOPIFY,82,0-100
2021-03-26,FR,29,0-100,SHOPIFY,Pro,509,100-1k,FR,29,0-100,SHOPIFY,509,100-1k
2021-03-26,GB,780,100-1k,SHOPIFY,Pro,1576,1-10k,GB,780,100-1k,SHOPIFY,1576,1-10k
2021-03-26,US,0,0-100,SHOPIFY,Pro,1594,1-10k,US,0,0-100,SHOPIFY,1594,1-10k
2021-03-26,US,14,0-100,SHOPIFY,Pro,237,100-1k,US,14,0-100,SHOPIFY,237,100-1k
2021-03-26,US,0,0-100,SHOPIFY,Pro,15,0-100,US,0,0-100,SHOPIFY,15,0-100
2021-03-26,US,0,0-100,SHOPIFY,Free,19,0-100,US,0,0-100,SHOPIFY,19,0-100
2021-03-26,US,43,0-100,SHOPIFY,Pro,301,100-1k,US,43,0-100,SHOPIFY,301,100-1k
2021-03-26,US,730,100-1k,SHOPIFY,Pro,9364,1-10k,US,730,100-1k,SHOPIFY,9364,1-10k
2021-03-26,GB,1521,1-10k,SHOPIFY,SuperPro,1243,1-10k,GB,1521,1-10k,SHOPIFY,1243,1-10k
2021-03-26,US,0,0-100,SHOPIFY,SuperPro,23,0-100,US,0,0-100,SHOPIFY,23,0-100
2021-03-26,GB,296,100-1k,SHOPIFY,Pro,12,0-100,GB,296,100-1k,SHOPIFY,12,0-100
2021-03-26,FR,0,0-100,SHOPIFY,Pro,0,0-100,FR,0,0-100,SHOPIFY,0,0-100
2021-03-26,US,558,100-1k,SHOPIFY,Pro,4263,1-10k,US,558,100-1k,SHOPIFY,4263,1-10k
2021-03-26,NULL,1,0-100,SHOPIFY,Pro,409,100-1k,NULL,1,0-100,SHOPIFY,409,100-1k
2021-03-26,GB,0,0-100,SHOPIFY,Free,1171,1-10k,GB,0,0-100,SHOPIFY,1171,1-10k
2021-03-26,CN,351,100-1k,SHOPIFY,Pro,486,100-1k,CN,351,100-1k,SHOPIFY,486,100-1k
2021-03-26,US,1349,1-10k,SHOPIFY,Pro,79,0-100,US,1349,1-10k,SHOPIFY,79,0-100
2021-03-25,US,38,0-100,SHOPIFY,Pro,255,100-1k,US,38,0-100,SHOPIFY,255,100-1k
2021-03-25,AU,0,0-100,SHOPIFY,Free,364,100-1k,AU,0,0-100,SHOPIFY,364,100-1k
2021-03-25,PT,0,0-100,SHOPIFY,Free,34,0-100,PT,0,0-100,SHOPIFY,34,0-100
2021-03-25,US,451,100-1k,SHOPIFY,Pro,17,0-100,US,451,100-1k,SHOPIFY,17,0-100
2021-03-25,US,0,0-100,SHOPIFY,Pro,82,0-100,US,0,0-100,SHOPIFY,82,0-100
2021-03-25,FR,1408,1-10k,SHOPIFY,Pro,3479,1-10k,FR,1408,1-10k,SHOPIFY,3479,1-10k
2021-03-25,US,5,0-100,SHOPIFY,Pro,70,0-100,US,5,0-100,SHOPIFY,70,0-100
2021-03-25,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-03-25,US,0,0-100,SHOPIFY,Free,57,0-100,US,0,0-100,SHOPIFY,57,0-100
2021-03-25,US,1,0-100,SHOPIFY,Free,1,0-100,US,1,0-100,SHOPIFY,1,0-100
2021-03-25,US,0,0-100,SHOPIFY,Free,30,0-100,US,0,0-100,SHOPIFY,30,0-100
2021-03-25,US,2,0-100,SHOPIFY,Free,199,100-1k,US,2,0-100,SHOPIFY,199,100-1k
2021-03-25,NO,522,100-1k,SHOPIFY,Pro,133,100-1k,NO,522,100-1k,SHOPIFY,133,100-1k
2021-03-25,GB,31,0-100,SHOPIFY,Pro,20,0-100,GB,31,0-100,SHOPIFY,20,0-100
2021-03-25,US,17,0-100,SHOPIFY,Free,398,100-1k,US,17,0-100,SHOPIFY,398,100-1k
2021-03-25,US,0,0-100,SHOPIFY,Free,47,0-100,US,0,0-100,SHOPIFY,47,0-100
2021-03-25,US,0,0-100,SHOPIFY,Free,1,0-100,US,0,0-100,SHOPIFY,1,0-100
2021-03-25,US,8,0-100,SHOPIFY,Pro,1633,1-10k,US,8,0-100,SHOPIFY,1633,1-10k
2021-03-25,TR,0,0-100,SHOPIFY,Pro,50,0-100,TR,0,0-100,SHOPIFY,50,0-100
2021-03-25,FR,309,100-1k,SHOPIFY,Pro,379,100-1k,FR,309,100-1k,SHOPIFY,379,100-1k
2021-03-25,US,0,0-100,SHOPIFY,Pro,15,0-100,US,0,0-100,SHOPIFY,15,0-100
2021-03-25,GB,0,0-100,SHOPIFY,Free,0,0-100,GB,0,0-100,SHOPIFY,0,0-100
2021-03-25,US,0,0-100,SHOPIFY,Free,149,100-1k,US,0,0-100,SHOPIFY,149,100-1k
2021-03-25,US,472,100-1k,SHOPIFY,Pro,9078,1-10k,US,472,100-1k,SHOPIFY,9078,1-10k
2021-03-25,TR,226,100-1k,SHOPIFY,Pro,484,100-1k,TR,226,100-1k,SHOPIFY,484,100-1k
2021-03-25,GB,24,0-100,SHOPIFY,Pro,2564,1-10k,GB,24,0-100,SHOPIFY,2564,1-10k
2021-03-25,GB,501,100-1k,SHOPIFY,Pro,298,100-1k,GB,501,100-1k,SHOPIFY,298,100-1k
